Date,Open_Norm_Z,Close_Norm_Z
11/12/1989,-0.533119204,-0.533867461
12/12/1989,-0.534189121,-0.535852542
13/12/1989,-0.53617611,-0.535852542
14/12/1989,-0.536328955,-0.536539685
15/12/1989,-0.536940335,-0.537226827
18/12/1989,-0.537551716,-0.536616034
19/12/1989,-0.537093182,-0.536463336
20/12/1989,-0.536328955,-0.53600524
21/12/1989,-0.536328955,-0.535699844
22/12/1989,-0.536023265,-0.535547144
26/12/1989,-0.535717574,-0.536157938
27/12/1989,-0.536481799,-0.536386987
28/12/1989,-0.536787491,-0.536692383
29/12/1989,-0.536940335,-0.536310638
02/01/1990,-0.536634646,-0.535089048
03/01/1990,-0.534953349,-0.534936351
04/01/1990,-0.534800502,-0.534860002
05/01/1990,-0.535106193,-0.534783653
08/01/1990,-0.535259038,-0.534630955
09/01/1990,-0.534953349,-0.534860002
10/01/1990,-0.535182616,-0.535852542
11/01/1990,-0.536023265,-0.536768734
12/01/1990,-0.537246027,-0.536768734
15/01/1990,-0.537093182,-0.536921432
16/01/1990,-0.537704563,-0.536539685
17/01/1990,-0.536940335,-0.537532225
18/01/1990,-0.538010252,-0.53806667
19/01/1990,-0.537551716,-0.536921432
22/01/1990,-0.537398872,-0.537532225
23/01/1990,-0.537551716,-0.537226827
24/01/1990,-0.538315944,-0.53707413
25/01/1990,-0.537246027,-0.536997781
26/01/1990,-0.537398872,-0.537837623
29/01/1990,-0.538010252,-0.537532225
30/01/1990,-0.537857408,-0.53707413
31/01/1990,-0.537093182,-0.53707413
01/02/1990,-0.537093182,-0.537303178
02/02/1990,-0.537857408,-0.536921432
05/02/1990,-0.537246027,-0.536463336
06/02/1990,-0.536940335,-0.536616034
07/02/1990,-0.538010252,-0.537532225
08/02/1990,-0.537857408,-0.537684923
09/02/1990,-0.537704563,-0.536921432
12/02/1990,-0.537246027,-0.53707413
13/02/1990,-0.537398872,-0.536768734
14/02/1990,-0.537093182,-0.536921432
15/02/1990,-0.537551716,-0.536921432
16/02/1990,-0.537246027,-0.537226827
20/02/1990,-0.537704563,-0.537379527
21/02/1990,-0.538163099,-0.53707413
22/02/1990,-0.537398872,-0.537684923
23/02/1990,-0.538163099,-0.537532225
26/02/1990,-0.538010252,-0.53707413
27/02/1990,-0.537398872,-0.537379527
28/02/1990,-0.537704563,-0.53707413
01/03/1990,-0.537704563,-0.536921432
02/03/1990,-0.537704563,-0.537226827
05/03/1990,-0.537704563,-0.536768734
06/03/1990,-0.536787491,-0.536310638
07/03/1990,-0.536787491,-0.536234289
08/03/1990,-0.536328955,-0.535394446
09/03/1990,-0.535717574,-0.535318097
12/03/1990,-0.535411883,-0.535470795
13/03/1990,-0.535870419,-0.535318097
14/03/1990,-0.535717574,-0.535241748
15/03/1990,-0.535870419,-0.535394446
16/03/1990,-0.533730585,-0.533256667
19/03/1990,-0.533424896,-0.531958731
20/03/1990,-0.532354979,-0.532569525
21/03/1990,-0.53296636,-0.532416825
22/03/1990,-0.532660668,-0.532951269
23/03/1990,-0.53296636,-0.53203508
26/03/1990,-0.532202132,-0.53203508
27/03/1990,-0.532507824,-0.532187778
28/03/1990,-0.532507824,-0.532645874
29/03/1990,-0.533119204,-0.532722223
30/03/1990,-0.533730585,-0.533256667
02/04/1990,-0.533730585,-0.533256667
03/04/1990,-0.533424896,-0.532340476
04/04/1990,-0.532813515,-0.532645874
05/04/1990,-0.533119204,-0.533256667
06/04/1990,-0.533577741,-0.533485714
09/04/1990,-0.533883432,-0.532722223
10/04/1990,-0.53296636,-0.532645874
11/04/1990,-0.532813515,-0.53188238
12/04/1990,-0.531896443,-0.531424286
16/04/1990,-0.531590752,-0.531118888
17/04/1990,-0.531743598,-0.531424286
18/04/1990,-0.531743598,-0.531424286
19/04/1990,-0.532660668,-0.533256667
20/04/1990,-0.533195627,-0.533256667
23/04/1990,-0.533577741,-0.533562065
24/04/1990,-0.533730585,-0.534172859
25/04/1990,-0.534494813,-0.534172859
26/04/1990,-0.534341966,-0.53409651
27/04/1990,-0.534341966,-0.53394381
30/04/1990,-0.534189121,-0.533791112
01/05/1990,-0.533883432,-0.533638414
02/05/1990,-0.533883432,-0.533562065
03/05/1990,-0.533883432,-0.533409365
04/05/1990,-0.533730585,-0.533409365
07/05/1990,-0.533883432,-0.532493176
08/05/1990,-0.533119204,-0.532340476
09/05/1990,-0.532737091,-0.532264127
10/05/1990,-0.532660668,-0.532569525
11/05/1990,-0.532889937,-0.531806031
14/05/1990,-0.532049288,-0.532340476
15/05/1990,-0.532889937,-0.532340476
16/05/1990,-0.532660668,-0.532416825
17/05/1990,-0.532660668,-0.532493176
18/05/1990,-0.53296636,-0.533562065
21/05/1990,-0.534036277,-0.533714763
22/05/1990,-0.533654163,-0.532569525
23/05/1990,-0.53296636,-0.532187778
24/05/1990,-0.532354979,-0.532187778
25/05/1990,-0.534036277,-0.533409365
29/05/1990,-0.533730585,-0.532798572
30/05/1990,-0.532737091,-0.532569525
31/05/1990,-0.532813515,-0.532645874
01/06/1990,-0.532889937,-0.532951269
04/06/1990,-0.533272049,-0.532951269
05/06/1990,-0.533119204,-0.533714763
06/06/1990,-0.534341966,-0.533714763
07/06/1990,-0.534036277,-0.534020159
08/06/1990,-0.534647657,-0.534478255
11/06/1990,-0.535106193,-0.534020159
12/06/1990,-0.534265544,-0.533103969
13/06/1990,-0.533501318,-0.533562065
14/06/1990,-0.533730585,-0.533562065
15/06/1990,-0.533883432,-0.533714763
18/06/1990,-0.534189121,-0.533867461
19/06/1990,-0.534341966,-0.533638414
20/06/1990,-0.533807008,-0.533409365
21/06/1990,-0.533730585,-0.532264127
22/06/1990,-0.532507824,-0.532493176
25/06/1990,-0.532813515,-0.532645874
26/06/1990,-0.532660668,-0.53302762
27/06/1990,-0.533272049,-0.532493176
28/06/1990,-0.532049288,-0.531576984
29/06/1990,-0.531896443,-0.530508095
02/07/1990,-0.530979371,-0.53096619
03/07/1990,-0.531361485,-0.53096619
05/07/1990,-0.531437907,-0.531271586
06/07/1990,-0.531590752,-0.530508095
09/07/1990,-0.530673682,-0.529362856
10/07/1990,-0.529450918,-0.529133807
11/07/1990,-0.529603765,-0.529133807
12/07/1990,-0.529603765,-0.52890476
13/07/1990,-0.529145229,-0.529286507
16/07/1990,-0.529603765,-0.52997365
17/07/1990,-0.530215146,-0.53081349
18/07/1990,-0.530979371,-0.530584444
19/07/1990,-0.533272049,-0.532340476
20/07/1990,-0.532507824,-0.532798572
23/07/1990,-0.533119204,-0.532493176
24/07/1990,-0.532507824,-0.532111429
25/07/1990,-0.532507824,-0.53203508
26/07/1990,-0.532354979,-0.532569525
27/07/1990,-0.53296636,-0.532569525
30/07/1990,-0.533272049,-0.531958731
31/07/1990,-0.532202132,-0.532187778
01/08/1990,-0.532507824,-0.531958731
02/08/1990,-0.53296636,-0.531271586
03/08/1990,-0.531590752,-0.532645874
06/08/1990,-0.534341966,-0.533714763
07/08/1990,-0.533577741,-0.533714763
08/08/1990,-0.534036277,-0.533333016
09/08/1990,-0.533577741,-0.533714763
10/08/1990,-0.534494813,-0.534172859
13/08/1990,-0.534953349,-0.533485714
14/08/1990,-0.533730585,-0.533562065
15/08/1990,-0.533730585,-0.533867461
16/08/1990,-0.534341966,-0.534325557
17/08/1990,-0.534647657,-0.535547144
20/08/1990,-0.535870419,-0.535394446
21/08/1990,-0.536328955,-0.535699844
22/08/1990,-0.535564729,-0.536386987
23/08/1990,-0.537246027,-0.536768734
24/08/1990,-0.536634646,-0.536157938
27/08/1990,-0.535717574,-0.534783653
28/08/1990,-0.535259038,-0.534554604
29/08/1990,-0.534953349,-0.535089048
30/08/1990,-0.535411883,-0.535699844
31/08/1990,-0.53617611,-0.535241748
04/09/1990,-0.535870419,-0.535241748
05/09/1990,-0.535411883,-0.535852542
06/09/1990,-0.536481799,-0.53600524
07/09/1990,-0.536481799,-0.535623493
10/09/1990,-0.535564729,-0.53600524
11/09/1990,-0.53617611,-0.53707413
12/09/1990,-0.537093182,-0.53707413
13/09/1990,-0.537093182,-0.537226827
14/09/1990,-0.537704563,-0.53707413
17/09/1990,-0.537398872,-0.537226827
18/09/1990,-0.537551716,-0.537455876
19/09/1990,-0.537857408,-0.537990321
20/09/1990,-0.538468788,-0.538524766
21/09/1990,-0.538621633,-0.538601115
24/09/1990,-0.538927324,-0.539364607
25/09/1990,-0.539538705,-0.539517306
26/09/1990,-0.539844396,-0.539670004
27/09/1990,-0.539844396,-0.540586196
28/09/1990,-0.540761466,-0.5401281
01/10/1990,-0.540150086,-0.539211909
02/10/1990,-0.539233016,-0.539746353
03/10/1990,-0.539997241,-0.541349688
04/10/1990,-0.541831384,-0.540738894
05/10/1990,-0.541678539,-0.540738894
08/10/1990,-0.540608622,-0.540051751
09/10/1990,-0.540761466,-0.540738894
10/10/1990,-0.541525694,-0.541655084
11/10/1990,-0.541831384,-0.540891593
12/10/1990,-0.540914313,-0.540586196
15/10/1990,-0.540761466,-0.540891593
16/10/1990,-0.541372848,-0.542571276
17/10/1990,-0.542748455,-0.541655084
18/10/1990,-0.541984229,-0.540433496
19/10/1990,-0.539080169,-0.538677464
22/10/1990,-0.538927324,-0.538830162
23/10/1990,-0.539233016,-0.538906513
24/10/1990,-0.53938586,-0.539211909
25/10/1990,-0.53969155,-0.539517306
26/10/1990,-0.539997241,-0.539517306
29/10/1990,-0.53969155,-0.539593655
30/10/1990,-0.539997241,-0.539288258
31/10/1990,-0.539538705,-0.539059211
01/11/1990,-0.539538705,-0.539211909
02/11/1990,-0.539538705,-0.538448417
05/11/1990,-0.538468788,-0.537532225
06/11/1990,-0.537704563,-0.537379527
07/11/1990,-0.537704563,-0.537532225
08/11/1990,-0.538010252,-0.536768734
09/11/1990,-0.536787491,-0.536157938
12/11/1990,-0.536481799,-0.535699844
13/11/1990,-0.536023265,-0.535852542
14/11/1990,-0.536328955,-0.535241748
15/11/1990,-0.535717574,-0.535852542
16/11/1990,-0.536328955,-0.536386987
19/11/1990,-0.536481799,-0.535623493
20/11/1990,-0.535870419,-0.536157938
21/11/1990,-0.536634646,-0.535776193
23/11/1990,-0.536023265,-0.535623493
26/11/1990,-0.53617611,-0.535394446
27/11/1990,-0.535564729,-0.534936351
28/11/1990,-0.535106193,-0.535394446
29/11/1990,-0.535564729,-0.535394446
30/11/1990,-0.536023265,-0.535394446
03/12/1990,-0.535411883,-0.534554604
04/12/1990,-0.535259038,-0.534325557
05/12/1990,-0.534647657,-0.533333016
06/12/1990,-0.53296636,-0.532645874
07/12/1990,-0.533119204,-0.53188238
10/12/1990,-0.532354979,-0.532340476
11/12/1990,-0.53296636,-0.533409365
12/12/1990,-0.533883432,-0.533638414
13/12/1990,-0.534036277,-0.532951269
14/12/1990,-0.533577741,-0.533485714
17/12/1990,-0.534341966,-0.533333016
18/12/1990,-0.533119204,-0.53203508
19/12/1990,-0.532202132,-0.532264127
20/12/1990,-0.53296636,-0.53096619
21/12/1990,-0.531132216,-0.530355397
24/12/1990,-0.530826526,-0.53096619
26/12/1990,-0.531285062,-0.531118888
27/12/1990,-0.531743598,-0.531271586
28/12/1990,-0.531743598,-0.531576984
31/12/1990,-0.531896443,-0.531576984
02/01/1991,-0.532049288,-0.531271586
03/01/1991,-0.531590752,-0.531576984
04/01/1991,-0.531896443,-0.531424286
07/01/1991,-0.531896443,-0.531424286
08/01/1991,-0.531437907,-0.531424286
09/01/1991,-0.531132216,-0.530202697
10/01/1991,-0.530215146,-0.529057458
11/01/1991,-0.529450918,-0.529133807
14/01/1991,-0.530062299,-0.529591903
15/01/1991,-0.52975661,-0.529286507
16/01/1991,-0.529450918,-0.527454124
17/01/1991,-0.526088323,-0.526537932
18/01/1991,-0.528381001,-0.527148728
21/01/1991,-0.527769621,-0.52684333
22/01/1991,-0.527005395,-0.526537932
23/01/1991,-0.526852549,-0.526232537
24/01/1991,-0.526699704,-0.526003488
25/01/1991,-0.526394015,-0.525163647
28/01/1991,-0.525629787,-0.524552853
29/01/1991,-0.525018406,-0.525010949
30/01/1991,-0.525629787,-0.52394206
31/01/1991,-0.524254181,-0.52394206
01/02/1991,-0.524254181,-0.52378936
04/02/1991,-0.524101334,-0.524094757
05/02/1991,-0.524407026,-0.522567772
06/02/1991,-0.522878573,-0.523102217
07/02/1991,-0.523337107,-0.522567772
08/02/1991,-0.523031418,-0.521269834
11/02/1991,-0.521502967,-0.520353642
12/02/1991,-0.520891584,-0.521193487
13/02/1991,-0.521502967,-0.521193487
14/02/1991,-0.521502967,-0.522949519
15/02/1991,-0.523184262,-0.522644123
19/02/1991,-0.523031418,-0.521193487
20/02/1991,-0.521808656,-0.520582691
21/02/1991,-0.520738739,-0.521804279
22/02/1991,-0.522114345,-0.521346185
25/02/1991,-0.521350122,-0.522415074
26/02/1991,-0.523031418,-0.522262376
27/02/1991,-0.522572884,-0.522262376
28/02/1991,-0.522572884,-0.522873168
01/03/1991,-0.523337107,-0.522567772
04/03/1991,-0.522725728,-0.522186025
05/03/1991,-0.522114345,-0.519284753
06/03/1991,-0.51905744,-0.519361104
07/03/1991,-0.519363133,-0.516765231
08/03/1991,-0.516764762,-0.518139516
11/03/1991,-0.518751751,-0.519055708
12/03/1991,-0.519668823,-0.519437455
13/03/1991,-0.519821667,-0.517376023
14/03/1991,-0.517376144,-0.517986818
15/03/1991,-0.517987523,-0.517376023
18/03/1991,-0.517987523,-0.516459831
19/03/1991,-0.517528989,-0.515390941
20/03/1991,-0.51584769,-0.516459831
21/03/1991,-0.516459072,-0.518292214
22/03/1991,-0.51905744,-0.519208406
25/03/1991,-0.519363133,-0.518444912
26/03/1991,-0.518598906,-0.515085546
27/03/1991,-0.515389156,-0.515543639
28/03/1991,-0.51584769,-0.516307133
01/04/1991,-0.516611917,-0.516001737
02/04/1991,-0.516000538,-0.51340586
03/04/1991,-0.513860705,-0.515085546
04/04/1991,-0.515389156,-0.514169354
05/04/1991,-0.514319239,-0.515467292
08/04/1991,-0.51584769,-0.515085546
09/04/1991,-0.515542,-0.515849039
10/04/1991,-0.516306228,-0.516994276
11/04/1991,-0.516764762,-0.51447475
12/04/1991,-0.514472083,-0.514016656
15/04/1991,-0.52043305,-0.519819197
16/04/1991,-0.519515978,-0.51859761
17/04/1991,-0.518446061,-0.519208406
18/04/1991,-0.519821667,-0.520582691
19/04/1991,-0.520891584,-0.521422532
22/04/1991,-0.521808656,-0.520277295
23/04/1991,-0.520127357,-0.520277295
24/04/1991,-0.52043305,-0.520735389
25/04/1991,-0.521655811,-0.522109678
26/04/1991,-0.522420039,-0.522033327
29/04/1991,-0.522420039,-0.522262376
30/04/1991,-0.522878573,-0.524247455
01/05/1991,-0.528839537,-0.528981109
02/05/1991,-0.528992382,-0.52791222
03/05/1991,-0.528228157,-0.52791222
06/05/1991,-0.528533848,-0.527148728
07/05/1991,-0.527005395,-0.526919679
08/05/1991,-0.52715824,-0.527454124
09/05/1991,-0.527616776,-0.52684333
10/05/1991,-0.526699704,-0.526537932
13/05/1991,-0.526241168,-0.525621743
14/05/1991,-0.525935479,-0.525163647
15/05/1991,-0.526699704,-0.526996028
16/05/1991,-0.527005395,-0.52791222
17/05/1991,-0.528381001,-0.529133807
20/05/1991,-0.529298073,-0.53081349
21/05/1991,-0.530520835,-0.530202697
22/05/1991,-0.530215146,-0.529591903
23/05/1991,-0.52975661,-0.530279046
24/05/1991,-0.53036799,-0.529820952
28/05/1991,-0.530062299,-0.529744601
29/05/1991,-0.529909454,-0.529133807
30/05/1991,-0.529450918,-0.528752062
31/05/1991,-0.529145229,-0.529133807
03/06/1991,-0.529450918,-0.527759522
04/06/1991,-0.527922465,-0.527835871
05/06/1991,-0.528075312,-0.528523013
06/06/1991,-0.528686693,-0.529362856
07/06/1991,-0.529909454,-0.529668252
10/06/1991,-0.530062299,-0.529744601
11/06/1991,-0.530673682,-0.530584444
12/06/1991,-0.531285062,-0.531958731
13/06/1991,-0.532202132,-0.532111429
14/06/1991,-0.532049288,-0.532722223
17/06/1991,-0.533119204,-0.532187778
18/06/1991,-0.532354979,-0.532111429
19/06/1991,-0.532660668,-0.532340476
20/06/1991,-0.53296636,-0.532187778
21/06/1991,-0.532507824,-0.532187778
24/06/1991,-0.532660668,-0.532340476
25/06/1991,-0.532507824,-0.531958731
26/06/1991,-0.532049288,-0.531576984
27/06/1991,-0.532202132,-0.53188238
28/06/1991,-0.532354979,-0.532493176
01/07/1991,-0.532354979,-0.53188238
02/07/1991,-0.532354979,-0.53203508
03/07/1991,-0.532354979,-0.531500635
05/07/1991,-0.531896443,-0.52997365
08/07/1991,-0.530520835,-0.529286507
09/07/1991,-0.529298073,-0.529210156
10/07/1991,-0.529145229,-0.528981109
11/07/1991,-0.529450918,-0.529286507
12/07/1991,-0.529298073,-0.529286507
15/07/1991,-0.529603765,-0.530049999
16/07/1991,-0.53036799,-0.531118888
17/07/1991,-0.531590752,-0.53188238
18/07/1991,-0.531285062,-0.530431746
19/07/1991,-0.530520835,-0.529744601
22/07/1991,-0.530215146,-0.529744601
23/07/1991,-0.529909454,-0.530355397
24/07/1991,-0.530520835,-0.530355397
25/07/1991,-0.530520835,-0.530202697
26/07/1991,-0.530215146,-0.530431746
29/07/1991,-0.530520835,-0.530049999
30/07/1991,-0.53036799,-0.529439205
31/07/1991,-0.52975661,-0.529591903
01/08/1991,-0.530062299,-0.527835871
02/08/1991,-0.527769621,-0.527301426
05/08/1991,-0.527769621,-0.528217618
06/08/1991,-0.528381001,-0.527606822
07/08/1991,-0.527922465,-0.527072377
08/08/1991,-0.52715824,-0.526996028
09/08/1991,-0.527311085,-0.52684333
12/08/1991,-0.52715824,-0.526232537
13/08/1991,-0.526394015,-0.525163647
14/08/1991,-0.524712715,-0.524323804
15/08/1991,-0.52455987,-0.525316345
16/08/1991,-0.525935479,-0.525316345
19/08/1991,-0.527922465,-0.526996028
20/08/1991,-0.526699704,-0.526690632
21/08/1991,-0.526088323,-0.525010949
22/08/1991,-0.525171251,-0.524705551
23/08/1991,-0.525171251,-0.525469043
26/08/1991,-0.525782632,-0.525469043
27/08/1991,-0.525782632,-0.524858249
28/08/1991,-0.525171251,-0.525316345
29/08/1991,-0.525629787,-0.525469043
30/08/1991,-0.525782632,-0.525469043
03/09/1991,-0.525935479,-0.525774441
04/09/1991,-0.525935479,-0.526385234
05/09/1991,-0.526699704,-0.526690632
06/09/1991,-0.527005395,-0.526385234
09/09/1991,-0.526546859,-0.525316345
10/09/1991,-0.525935479,-0.527225077
11/09/1991,-0.52715824,-0.526996028
12/09/1991,-0.526852549,-0.526919679
13/09/1991,-0.527616776,-0.528141267
16/09/1991,-0.528075312,-0.528981109
17/09/1991,-0.529450918,-0.52791222
18/09/1991,-0.528381001,-0.527225077
19/09/1991,-0.527463931,-0.527454124
20/09/1991,-0.527769621,-0.526919679
23/09/1991,-0.527616776,-0.527606822
24/09/1991,-0.527922465,-0.527148728
25/09/1991,-0.527463931,-0.526996028
26/09/1991,-0.527463931,-0.527301426
27/09/1991,-0.527616776,-0.52791222
30/09/1991,-0.528075312,-0.527606822
01/10/1991,-0.528075312,-0.52684333
02/10/1991,-0.526546859,-0.527454124
03/10/1991,-0.527616776,-0.528675711
04/10/1991,-0.528839537,-0.528370316
07/10/1991,-0.528839537,-0.528446665
08/10/1991,-0.528763115,-0.528370316
09/10/1991,-0.528686693,-0.528523013
10/10/1991,-0.528381001,-0.528675711
11/10/1991,-0.528763115,-0.528217618
14/10/1991,-0.528228157,-0.527377775
15/10/1991,-0.527311085,-0.525774441
16/10/1991,-0.526088323,-0.525163647
17/10/1991,-0.525782632,-0.52585079
18/10/1991,-0.524483448,-0.524247455
21/10/1991,-0.524407026,-0.524400153
22/10/1991,-0.524254181,-0.524552853
23/10/1991,-0.52455987,-0.525392694
24/10/1991,-0.525782632,-0.526003488
25/10/1991,-0.526546859,-0.526537932
28/10/1991,-0.526699704,-0.526385234
29/10/1991,-0.526699704,-0.526232537
30/10/1991,-0.526394015,-0.527454124
31/10/1991,-0.52715824,-0.526385234
01/11/1991,-0.526852549,-0.526690632
04/11/1991,-0.52715824,-0.527454124
05/11/1991,-0.527769621,-0.528064918
06/11/1991,-0.528228157,-0.528523013
07/11/1991,-0.528533848,-0.527454124
08/11/1991,-0.526852549,-0.525316345
11/11/1991,-0.525476942,-0.525010949
12/11/1991,-0.525018406,-0.524552853
13/11/1991,-0.525171251,-0.5247819
14/11/1991,-0.525018406,-0.524400153
15/11/1991,-0.524865562,-0.527301426
18/11/1991,-0.527616776,-0.526003488
19/11/1991,-0.526546859,-0.526537932
20/11/1991,-0.526852549,-0.526996028
21/11/1991,-0.527311085,-0.526690632
22/11/1991,-0.527005395,-0.526537932
25/11/1991,-0.527005395,-0.526537932
26/11/1991,-0.526699704,-0.526385234
27/11/1991,-0.526852549,-0.526690632
29/11/1991,-0.527311085,-0.52684333
02/12/1991,-0.52715824,-0.526232537
03/12/1991,-0.526394015,-0.526996028
04/12/1991,-0.52715824,-0.526996028
05/12/1991,-0.527311085,-0.527301426
06/12/1991,-0.527922465,-0.528064918
09/12/1991,-0.528228157,-0.527835871
10/12/1991,-0.528228157,-0.527835871
11/12/1991,-0.528075312,-0.52791222
12/12/1991,-0.52799889,-0.527683173
13/12/1991,-0.527769621,-0.527072377
16/12/1991,-0.527387507,-0.526996028
17/12/1991,-0.527311085,-0.526996028
18/12/1991,-0.527463931,-0.526232537
19/12/1991,-0.526852549,-0.52684333
20/12/1991,-0.526852549,-0.527148728
23/12/1991,-0.527311085,-0.526385234
24/12/1991,-0.526394015,-0.525927139
26/12/1991,-0.525935479,-0.524323804
27/12/1991,-0.524712715,-0.524247455
30/12/1991,-0.52455987,-0.523178568
31/12/1991,-0.523107842,-0.523407613
02/01/1992,-0.524101334,-0.521498883
03/01/1992,-0.521502967,-0.521804279
06/01/1992,-0.52226719,-0.522415074
07/01/1992,-0.523031418,-0.521727932
08/01/1992,-0.522420039,-0.520888087
09/01/1992,-0.521197273,-0.519819197
10/01/1992,-0.520585895,-0.519819197
13/01/1992,-0.520127357,-0.519971899
14/01/1992,-0.520127357,-0.518444912
15/01/1992,-0.518751751,-0.519055708
16/01/1992,-0.519210289,-0.519513802
17/01/1992,-0.516764762,-0.518292214
20/01/1992,-0.518751751,-0.518750308
21/01/1992,-0.518904595,-0.520506344
22/01/1992,-0.520585895,-0.519055708
23/01/1992,-0.518904595,-0.518444912
24/01/1992,-0.518751751,-0.518368565
27/01/1992,-0.518598906,-0.518444912
28/01/1992,-0.518598906,-0.517986818
29/01/1992,-0.518598906,-0.519208406
30/01/1992,-0.519363133,-0.51890301
31/01/1992,-0.51905744,-0.518292214
03/02/1992,-0.518598906,-0.517681418
04/02/1992,-0.517987523,-0.517681418
05/02/1992,-0.517681834,-0.517452374
06/02/1992,-0.517987523,-0.518673961
07/02/1992,-0.518904595,-0.518750308
10/02/1992,-0.51905744,-0.519284753
11/02/1992,-0.519668823,-0.519437455
12/02/1992,-0.519210289,-0.517986818
13/02/1992,-0.518293217,-0.51859761
14/02/1992,-0.519210289,-0.518673961
18/02/1992,-0.518904595,-0.519513802
19/02/1992,-0.519821667,-0.519971899
20/02/1992,-0.519974512,-0.518368565
21/02/1992,-0.518598906,-0.518139516
24/02/1992,-0.517681834,-0.517452374
25/02/1992,-0.517681834,-0.516001737
26/02/1992,-0.516459072,-0.515161897
27/02/1992,-0.515389156,-0.516001737
28/02/1992,-0.516306228,-0.516612529
02/03/1992,-0.516764762,-0.516765231
03/03/1992,-0.516764762,-0.517299676
04/03/1992,-0.517681834,-0.518139516
05/03/1992,-0.518751751,-0.519055708
06/03/1992,-0.519363133,-0.518750308
09/03/1992,-0.519210289,-0.51890301
10/03/1992,-0.51905744,-0.51890301
11/03/1992,-0.519210289,-0.519208406
12/03/1992,-0.519515978,-0.519513802
13/03/1992,-0.519515978,-0.519284753
16/03/1992,-0.519821667,-0.519132055
17/03/1992,-0.519363133,-0.519437455
18/03/1992,-0.519515978,-0.51890301
19/03/1992,-0.519210289,-0.519361104
20/03/1992,-0.519668823,-0.519208406
23/03/1992,-0.519668823,-0.519361104
24/03/1992,-0.519363133,-0.518139516
25/03/1992,-0.518446061,-0.518444912
26/03/1992,-0.518598906,-0.518750308
27/03/1992,-0.519133864,-0.520582691
30/03/1992,-0.520738739,-0.522338723
31/03/1992,-0.522572884,-0.522262376
01/04/1992,-0.523184262,-0.521804279
02/04/1992,-0.522114345,-0.521956976
03/04/1992,-0.52226719,-0.521804279
06/04/1992,-0.522114345,-0.520735389
07/04/1992,-0.520891584,-0.522873168
08/04/1992,-0.523337107,-0.523713011
09/04/1992,-0.52394849,-0.522873168
10/04/1992,-0.523184262,-0.52394206
13/04/1992,-0.524254181,-0.523331266
14/04/1992,-0.522878573,-0.521956976
15/04/1992,-0.522725728,-0.520888087
16/04/1992,-0.521350122,-0.521804279
20/04/1992,-0.522114345,-0.523178568
21/04/1992,-0.523337107,-0.523483964
22/04/1992,-0.523795645,-0.522644123
23/04/1992,-0.523031418,-0.523025866
24/04/1992,-0.523337107,-0.523331266
27/04/1992,-0.52394849,-0.52378936
28/04/1992,-0.524407026,-0.524705551
29/04/1992,-0.525018406,-0.523025866
30/04/1992,-0.523184262,-0.521117136
01/05/1992,-0.521502967,-0.521651581
04/05/1992,-0.521808656,-0.520888087
05/05/1992,-0.521197273,-0.520888087
06/05/1992,-0.521044429,-0.520124597
07/05/1992,-0.520585895,-0.520735389
08/05/1992,-0.520585895,-0.519971899
11/05/1992,-0.520280205,-0.519819197
12/05/1992,-0.520127357,-0.519819197
13/05/1992,-0.519974512,-0.519513802
14/05/1992,-0.519821667,-0.520353642
15/05/1992,-0.520891584,-0.52081174
18/05/1992,-0.520585895,-0.520964438
19/05/1992,-0.521044429,-0.521575234
20/05/1992,-0.521655811,-0.521193487
21/05/1992,-0.521350122,-0.521727932
22/05/1992,-0.522114345,-0.521498883
26/05/1992,-0.521808656,-0.521651581
27/05/1992,-0.521961501,-0.521040789
28/05/1992,-0.521502967,-0.521498883
29/05/1992,-0.521655811,-0.521346185
01/06/1992,-0.523184262,-0.52272047
02/06/1992,-0.523031418,-0.523331266
03/06/1992,-0.5236428,-0.5247819
04/06/1992,-0.525018406,-0.524552853
05/06/1992,-0.524712715,-0.524323804
08/06/1992,-0.52455987,-0.524705551
09/06/1992,-0.525018406,-0.524858249
10/06/1992,-0.525171251,-0.525010949
11/06/1992,-0.525324098,-0.524934598
12/06/1992,-0.524865562,-0.524476504
15/06/1992,-0.525171251,-0.525698092
16/06/1992,-0.526546859,-0.527759522
17/06/1992,-0.528228157,-0.528828411
18/06/1992,-0.529145229,-0.530202697
19/06/1992,-0.530062299,-0.530508095
22/06/1992,-0.531285062,-0.53081349
23/06/1992,-0.530673682,-0.530202697
24/06/1992,-0.53036799,-0.529744601
25/06/1992,-0.52975661,-0.52997365
26/06/1992,-0.530215146,-0.530202697
29/06/1992,-0.530215146,-0.529286507
30/06/1992,-0.529603765,-0.528523013
01/07/1992,-0.528839537,-0.52791222
02/07/1992,-0.528228157,-0.529591903
06/07/1992,-0.52975661,-0.529591903
07/07/1992,-0.529909454,-0.53081349
08/07/1992,-0.531285062,-0.529897301
09/07/1992,-0.530062299,-0.529820952
10/07/1992,-0.530062299,-0.529897301
13/07/1992,-0.530215146,-0.529133807
14/07/1992,-0.529450918,-0.528828411
15/07/1992,-0.529145229,-0.528523013
16/07/1992,-0.528992382,-0.528064918
17/07/1992,-0.530673682,-0.530355397
20/07/1992,-0.530826526,-0.530508095
21/07/1992,-0.53036799,-0.529897301
22/07/1992,-0.530520835,-0.53081349
23/07/1992,-0.530979371,-0.530508095
24/07/1992,-0.530979371,-0.529820952
27/07/1992,-0.530215146,-0.530202697
28/07/1992,-0.53036799,-0.529439205
